epoch 0: 0.175
epoch 2: 0.275
epoch 3: 0.4
epoch 4: 0.625
epoch 0: 0.25
epoch 3: 0.35
epoch 5: 0.375
epoch 7: 0.475
epoch 10: 0.6
epoch 11: 0.75
epoch 13: 0.825
epoch 15: 0.85
epoch 19: 0.95
epoch 0: 0.428125
epoch 1: 0.75625
epoch 3: 0.925
epoch 4: 0.9375
epoch 6: 0.94375
epoch 7: 0.946875
epoch 8: 0.971875
epoch 9: 0.975
epoch 15: 0.978125
epoch 17: 0.984375
epoch 19: 0.9875
epoch 0: 0.325
